"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"4","703032","bench_real","127.0.0.1","lookupKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sectors_pipe_lsu_mem_global_op_ld.sum","sector","698,650,977"
"4","703032","bench_real","127.0.0.1","lookupKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","lts__t_sector_hit_rate.pct","%","84.85"
"4","703032","bench_real","127.0.0.1","lookupKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","sm__warps_active.avg.pct_of_peak_sustained_active","%","85.17"
"4","703032","bench_real","127.0.0.1","lookupKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio","inst","51.18"
"4","703032","bench_real","127.0.0.1","lookupKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__sass_average_branch_targets_threads_uniform.pct","%","78.61"
"4","703032","bench_real","127.0.0.1","lookupKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","smsp__thread_inst_executed_per_inst_executed.ratio","","12.05"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","byte","378,506,112"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__average_t_sectors_per_request_pipe_lsu_mem_global_op_ld.ratio","sector","2.93"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum","","63,068,552"
"5","703032","bench_real","127.0.0.1","lookupCompactKernel(TrieDev, const unsigned char *, const unsigned int *, unsigned int, const unsigned int *, int *)","1","7","(256, 1, 1)","(70313, 1, 1)","0","8.9","Command line profiler metrics","l1tex__t_sector_hit_rate.pct","%","81.86"
